SKU,cena_hurtowa,cena_detaliczna,stan
NA009EG14K,415.00,867.76,0
NA010EG14K,364.00,761.12,0
NA011EG14K,289.00,639.85,0
NA012EG14K,370.00,773.67,0
NA013EG14K,370.00,773.67,0
NA014EG14K,552.00,1154.23,0
NZ00114K,218.00,482.65,0
NZ00214K,340.00,710.94,0
NZ00314K,177.00,391.88,0
NZ00414G14K,238.00,526.93,3
NZ00514K,200.00,442.80,0
NZ00614K,402.00,840.58,0
NZ00714K,222.00,491.51,0
NZ00814K,275.00,608.85,0
NZ00914K,171.00,378.59,0
NZ01014K,232.00,513.65,3
NZ01114K,154.00,378.84,0
NZ012G14K,162.00,398.52,3
NZ013G14K,312.00,690.77,3
PL160G14K,283.00,626.56,0
KMRT0009E14K,472.00,986.95,3
KMRT0009EG8K,221.00,489.29,0
NK001EG14K,274.00,606.64,0
NK002EG14K,323.00,715.12,0
NK003EG14K,304.00,673.06,3
NK004EG14K,315.00,697.41,3
NK005EG14K,193.00,427.30,0
NK006EG14K,197.00,436.16,0
NK007EG14K,267.00,591.14,0
NK008EG14K,212.00,469.37,0
NK009EG14K,185.00,409.59,0
NK0010EG14K,240.00,531.36,0
NK0011EG14K,316.00,699.62,0
NK0012EG14K,197.00,436.16,0
NK0013EG14K,240.00,531.36,0
NK0014EG14K,275.00,608.85,0
NK0015EG14K,289.00,639.85,3
NK0016EG14K,305.00,675.27,0
NK0017EG14K,331.00,692.12,3
NK0018EG14K,253.00,560.14,0
NK0019EG14K,249.00,551.29,0
NK0020EG14K,229.00,507.01,0
NK0021EG14K,253.00,560.14,0
NK0022EG14K,207.00,458.30,0
NK0023EG14K,200.00,442.80,0
NK0024EG14K,232.00,513.65,0
NK0025EG14K,303.00,670.84,0
NK0026EG14K,436.00,911.68,3
NK0027EG14K,461.00,963.95,3
NK0028EG14K,376.00,786.22,0
NK0029EG14K,257.00,569.00,0
NK0030EG14K,305.00,675.27,0
NK0055EG14K,340.00,710.94,3
NK0032EG14K,215.00,476.01,0
NK0033EG14K,366.00,765.31,3
NK0034EG14K,366.00,765.31,3
NK0035EG14K,341.00,713.03,3
NK0037EG14K,157.00,386.22,0
NK0038EG14K,416.00,869.86,3
NK0039EG14K,312.00,690.77,0
NK0040EG14K,253.00,560.14,0
AS7752,76.00,224.35,3
AS7753,69.00,203.69,0
AS7754,74.00,218.45,3
ALBEADS0270RH+Y,45.00,132.84,3
ALBEADS0256RH,37.00,118.33,0
ALBEADS0277RH+Y,46.00,135.79,3
ALBEADS0278RH,43.00,126.94,3
ALBEADS0291RH,43.00,126.94,0
ALBEADS0295RH,35.00,111.93,0
ALBEADS0275RH,41.00,121.03,0
ALBEADS0252RH,39.00,124.72,0
ALBEADS0259RH+Y,35.00,111.93,3
ALBEADS0276RH+Y,34.00,108.73,3
ALBEADS0280RH,39.00,124.72,0
ALBEADS0289RH,43.00,126.94,3
ALBEADS0265RH,33.00,105.53,3
ALBEADS0282RH,46.00,135.79,3
ALBEADS0290RH,35.00,111.93,0
ALBEADS0269RH,42.00,123.98,0
ALBEADS0279RH,33.00,105.53,0
ALBEADS0281RH,39.00,124.72,3
ALBEADS0285RH,35.00,111.93,0
ALBEADS0294RH+Y,43.00,126.94,3
ALBEADS0299RH,46.00,135.79,3
GS187,47.00,138.74,3
ALBEADS0292RH,39.00,124.72,3
ALBEADS0253RH,39.00,124.72,0
ALBEADS0272RH,56.00,165.31,3
ALBEADS0286RH,35.00,111.93,3
ALBEADS0287RH,39.00,124.72,3
ALBEADS0296RH,36.00,115.13,3
ALBEADS0257RH+Y,45.00,132.84,3
ALBEADS0258RH+Y,41.00,121.03,3
ALBEADS0260RH,43.00,126.94,0
ALBEADS0262RH,44.00,129.89,3
ALBEADS0264RH,44.00,129.89,0
ALBEADS0267RH,45.00,132.84,3
ALBEADS0271RH,45.00,132.84,3
ALBEADS0284RH,41.00,121.03,3
ALBEADS0293RH,43.00,126.94,3
ALBEADS0298RH,46.00,135.79,3
ALSS0489B,29.00,92.74,3
ALSS0490K,31.00,99.14,3
CR0028PG,36.00,115.13,3
CR0028PW,36.00,115.13,3
CR0028PBW,36.00,115.13,3
CR0028PAB,36.00,115.13,3
CR0029PW,23.00,73.55,3
CR0029PBW,23.00,73.55,3
CR0029PG,23.00,73.55,0
AS2020,39.00,124.72,3
AS2029,43.00,126.94,3
AS2044,39.00,124.72,3
AS2028,41.00,121.03,3
ALCYR0071RHSET,26.00,83.15,3
ALCYR0109RHSET,26.00,83.15,0
ALCYR0149RHSET,26.00,83.15,3
ALCYR0187RHSET,33.00,105.53,0
ALCYR0102RHSET,18.00,57.56,3
ALCYR0146NIEAKTYWNY,61.00,180.07,0
ALCYR0072RHSET,28.00,89.54,0
ALCYR0185RHSET,33.00,105.53,3
ALCYR0148RHSET,30.00,95.94,0
ALCYR0099RHSET,31.00,99.14,3
ALCYR0199RHSET,36.00,115.13,3
ALCYR0192SSET,29.00,92.74,3
ALCYR0224RHSET,26.00,83.15,0
ALCYR0101RHSET,31.00,99.14,3
ALCYR0084RHSET,20.00,63.96,3
ALCYR0085RHSET,23.00,73.55,0
LU072G8KGRAY,39.00,124.72,0
LU059G14KSAPPHIRE,85.00,230.01,0
LU064G14KSAPPHIRE,132.00,324.72,0
LU065G14KSAPPHIRE,177.00,391.88,0
LU061G14KSAPPHIRE,144.00,354.24,0
LU069G14KSAPPHIRE,100.00,270.60,0
LU071G14KSAPPHIRE,79.00,233.21,0
LU072G14KSAPPHIRE,79.00,233.21,0
ALC181Y,33.00,105.53,0
LU081BLUE,32.00,102.34,3
LU082REDS,15.00,57.20,0
LU082REDY,19.00,60.76,3
LU083REDS,15.00,57.20,0
LU083REDY,19.00,60.76,3
LU084REDY,21.00,67.16,0
LU072G8KNAVYBLUE,43.00,126.94,0
LU084REDS,19.00,60.76,0
LU063G8KNAVYBLUE,87.00,235.42,3
LU061G8KNAVYBLUE,75.00,221.40,0
LU056G8KNAVYBLUE,67.00,197.78,0
LU059G8KNAVYBLUE,47.00,138.74,0
LU057G8KNAVYBLUE,74.00,218.45,0
LU071G8KNAVYBLUE,43.00,126.94,0
LU067G8KNAVYBLUE,75.00,221.40,0
LU064G8KNAVYBLUE,72.00,212.54,0
ALC185R,59.00,174.17,3
P14259RH-1,51.00,150.55,3
463E6209,49.00,144.65,3
P6209,18.00,57.56,3
ALDEM0031BL,35.00,111.93,3
PL0127BG14K-1,212.00,469.37,3
PL0128BG14K-1,212.00,469.37,0
PL0129BG14K-1,212.00,469.37,3
PL0130BG14K-1,212.00,469.37,3
PL0131BG14K-1,212.00,469.37,3
LU070G14KSAPPHIRE,86.00,232.72,0
LU070G14KBEIGE,86.00,232.72,0
LU070G14KGRAY,86.00,232.72,0
LU068G14KBEIGE,83.00,224.60,0
LU068G14KGRAY,83.00,224.60,0
LU068G14KSAPPHIRE,83.00,224.60,0
LU058G14KSAPPHIRE,119.00,322.01,0
LU058G14KBEIGE,119.00,322.01,0
LU058G14KGRAY,119.00,322.01,0
LU067G14KBEIGE,143.00,351.78,0
LU067G14KGRAY,143.00,351.78,0
LU062G14KGRAY,144.00,354.24,0
LU062G14KBEIGE,144.00,354.24,0
LU062G14KSAPPHIRE,144.00,354.24,0
LU056G14KSAPPHIRE,100.00,270.60,0
LU060G14KSAPPHIRE,144.00,354.24,0
LU061G14KBEIGE,144.00,354.24,0
LU061G14KGRAY,144.00,354.24,0
LU065G14KBEIGE,160.00,393.60,0
LU065G14KGRAY,160.00,393.60,0
LU059G14KBEIGE,85.00,230.01,0
LU059G14KGRAY,85.00,230.01,0
LU069G14KBEIGE,100.00,270.60,0
LU069G14KGRAY,100.00,270.60,0
LU067G14KSAPPHIRE,143.00,351.78,0
LU060G14KBEIGE,143.00,351.78,0
LU060G14KGRAY,143.00,351.78,0
LU072G14KBEIGE,75.00,221.40,0
LU072G14KGRAY,75.00,221.40,0
LU071G14KBEIGE,75.00,221.40,0
LU071G14KGRAY,75.00,221.40,0
LU064G14KBEIGE,132.00,324.72,0
LU064G14KGRAY,132.00,324.72,0
LU056G14KBEIGE,116.00,313.90,0
LU056G14KGRAY,116.00,313.90,0
CAM015,33.00,105.53,0
CAM016,32.00,102.34,3
CAM019,19.00,60.76,3
CAM020,18.00,57.56,3
ALSS0398ERH,50.00,147.60,0
ALCYR0696RRH,15.94,60.78,0
SET-105Y,12.00,45.76,3
CAM017,33.00,105.53,3
CAM018,33.00,105.53,3
ALBEADS0268RH,35.00,111.93,3
RE0124RH,19.00,60.76,0
NEWBEAD77,37.00,118.33,0
NEW165,43.00,126.94,3
NEW168,50.00,147.60,3
ALCYR0074RHSET,43.00,126.94,3
ALCYR0075RHSET,40.00,127.92,0
ALCYR0143RHSET,43.00,126.94,3
ALCYR0145RHSET,34.00,108.73,3
AS2809,55.00,162.36,0
ALCYR0133RHSET,35.00,111.93,3
ALCYR0082RHSET,35.00,111.93,3
ALCYR0183RHSET,28.00,89.54,3
ALCYR0077RHSET,33.00,105.53,3
ALCYR0081RHSET,47.00,138.74,0
ALCYR0147RHSET,34.00,108.73,3
ALCYR0193SSET,29.00,92.74,0
ME10003-SET,33.00,105.53,3
ALCYR0132RHSET,40.00,127.92,0
AS125,22.00,70.36,3
ALCYR0111RHSET,20.00,63.96,0
ALCYR0076RHSET,23.00,73.55,3
ALCYR0112RHSET,20.00,63.96,3
ALCYR0116RHSET,61.00,180.07,3
ALCYR0104RHSET,40.00,127.92,3
ALCYR0115RHSET,61.00,180.07,3
ALCYR0117RHSET,34.00,108.73,0
ALCYR0100RHSET,45.00,132.84,0
ALCYR0107RHSET,26.00,83.15,3
ALCYR0078RHSET,52.00,153.50,0
ALCYR0204SETRH,46.00,135.79,3
ALCYR0181RHSET,40.00,127.92,0
AE1869RH+1,19.00,60.76,3
ALSS0491ERH,36.00,115.13,3
ALSER0087PRH+W,25.00,79.95,0
E37132RHF,23.00,73.55,0
AE4302E-USZKO,23.00,73.55,3
AE20417,39.00,124.72,3
ALCYR0106ERH,33.00,105.53,3
SP04041A,25.00,79.95,0
ALBEADS0254RH,80.00,236.16,0
ALOPS006,35.00,111.93,0
ALBEADS0263RH+Y,37.00,118.33,0
ALBEADS0266RH,33.00,105.53,0
ALBEADS0273RH,46.00,135.79,3
ALBEADS0283RH,70.00,206.64,3
ALBEADS0288RH,35.00,111.93,3
ALCYR0142RHSET,24.00,76.75,3
PAS351,37.00,118.33,0
SY061,29.00,92.74,3
PAS200RH,36.00,115.13,0
PAS225,51.00,150.55,3
BEAD086,20.00,63.96,3
BEAD158,24.00,76.75,3
DZ007-1,34.00,108.73,3
BEAD184,35.00,111.93,0
BEAD089-1RH,45.00,132.84,0
1EA81101RH+WHP,14.00,53.38,0
ALCYR0348P,18.00,57.56,3
5780ZWRH,20.00,63.96,0
ALCYR0301P,36.00,115.13,3
P608,19.00,60.76,3
ALCYR0302P,29.00,92.74,3
LSQ5MMZ,7.00,26.69,3
P606,9.00,34.32,0
ALCYR0304P,19.00,60.76,3
0051-MVSP,20.00,63.96,3
ALCYR0303P,28.00,89.54,3
ALCYR0349P,26.00,83.15,3
LRD5MMZ,9.00,34.32,0
5780SZRH,20.00,63.96,0
ALCYR0040PRH,17.00,54.37,0
ALCYR0305P,20.00,63.96,3
ALCYR0352PRH,21.00,67.16,0
5780RZRH,20.00,63.96,0
0052-MVSP,20.00,63.96,0
ALCYR0354PRH,29.00,92.74,0
ALCYR0257PRH,24.00,76.75,3
ALSD0019P,17.00,54.37,3
ALCYR0039PRH,29.00,92.74,0
AE3536RH-P,9.00,34.32,3
AE2368RH-P,12.00,45.76,3
ALCYR0298P,14.00,53.38,3
ALCYR0299P,19.00,60.76,0
ALCYR0300P,14.00,53.38,3
PL764NG8K,189.00,418.45,0
PL0147NG8K,397.00,830.13,0
PL779BG8K,144.00,354.24,3
PL777BG8K,218.40,483.54,3
AS399BG14K,233.00,515.86,0
PL755BG8K,149.00,366.54,3
PL765BG8K,143.00,351.78,0
PL762BG8K,130.00,319.80,0
PL766BG8K,147.00,361.62,0
PL768BG8K,199.00,440.59,3
PL778BG8K,110.00,297.66,3
PL757BG8K,135.00,332.10,0
PL776BG8K,134.00,329.64,3
PL775BG8K,154.00,378.84,3
PL752BG8K,172.00,380.81,0
PL632BG8K,156.00,383.76,3
PL767BG8K,141.00,346.86,3
PL774BG8K,121.00,327.43,0
PL773BG8K,129.00,317.34,0
PL770BG8K,135.00,332.10,0
AS400BKOSTG14K,244.00,540.22,0
PL754BG8K,111.00,300.37,0
PL764BG8K,122.00,300.12,0
PL759BG8K,117.00,316.60,0
PL769BG8K,134.00,329.64,0
PL761BG8K,133.00,327.18,3
PL754NG8K,179.00,396.31,0
PL774NG8K,177.00,391.88,3
CEL244NG8KEWELINA,240.00,531.36,3
CEL244NG8KANETA,240.00,531.36,3
PL751NG8K,156.00,383.76,0
PL758NG8K,158.00,388.68,0
PL776NG8K,180.00,398.52,3
PL759NG8K,167.00,369.74,0
PL778NG8K,155.00,381.30,3
PL765NG8K,212.00,469.37,0
PL767NG8K,184.00,407.38,0
PL761NG8K,207.00,458.30,0
PL766NG8K,178.00,394.09,0
PL753NG8K,149.00,366.54,0
PL756NG8K,177.00,391.88,3
PL762NG8K,202.00,447.23,3
PL773NG8K,204.00,451.66,3
PL770NG8K,218.00,482.65,0
PL780G8KCHARM,101.00,273.31,0
PL782EG8K+K,100.00,270.60,3
PL757NG8K,154.00,378.84,0
PL782EG8K+A,96.00,259.78,3
PL782EG8K+M,122.00,300.12,3
PL781EG8K,84.00,227.30,0
AS399EG14K,286.00,633.20,0
PL775NG8K,201.00,445.01,3
PL752NG8K,233.00,515.86,0
PL760NG8K,275.00,608.85,0
PL769NG8K,245.00,542.43,0
PL760BG8K,232.00,513.65,0
AS400NG14K,421.00,880.31,0
AS399NG14K,626.00,1308.97,0
PL763NG8K,320.00,708.48,3
PL755NG8K,252.00,557.93,0
PL768NG8K,276.00,611.06,0
PL772BG8K,255.00,564.57,3
PL772NG8K,310.00,686.34,3
PL779NG8K,198.00,438.37,0
PL777NG8K,345.00,721.39,3
AS401NG14K,733.00,1487.62,3
ALCYR0469SET,28.00,89.54,3
ALCYR0542SETRH,19.00,60.76,0
AS43012,26.00,83.15,3
SET-192,43.00,126.94,0
ALCYR0470SETRH,53.00,156.46,3
ALCYR0526SETRH,24.00,76.75,0
ALCYR0527SETRH,23.00,73.55,3
ALCYR0222RHSET,51.00,150.55,3
ALBAG0012RHSET,63.00,185.98,3
ALCYR0118RHSET,21.00,67.16,0
ALCYR0225RHSET,40.00,127.92,0
ALCYR0202SSET,43.00,126.94,0
ALCYR0216RHSET,34.00,108.73,0
ALCYR0565SETRH,34.00,108.73,0
ALCYR0566SET,28.00,89.54,0
ALCYR0103RHSET,32.00,102.34,3
SETMOP024,22.00,70.36,0
SETMOP022,35.00,111.93,0
SETMOP026,22.00,70.36,0
SETMOP027,22.00,70.36,0
SETMOP028,22.00,70.36,0
SETMOP029,22.00,70.36,0
SETMOP023,22.00,70.36,0
SETMOP025,22.00,70.36,0
SETMOP030,22.00,70.36,0
ALSD0057SET,31.00,99.14,3
ALCYR0710SETRH,72.00,212.54,0
ALCYR0471SETRH,57.00,168.26,0
AE2610RP,11.00,41.94,3
AE2610RY,15.00,57.20,3
ALCR0005SETG,121.00,327.43,0
ALCYR0578SETRH,48.00,141.70,3
ALCR0005SETO,121.00,327.43,0
ALCYR0579SET,56.00,165.31,3
ALCYR0215RHSET,37.00,118.33,0
ALCYR0572SET,29.00,92.74,3
ALCYR0573SET,31.00,99.14,3
ALCYR0464SET,34.00,108.73,3
ALBAG0015SETRH,59.00,174.17,3
ALCYR0163SSET,73.00,215.50,0
ALCYR0164SSET,70.00,206.64,3
ALCYR0165SSET,70.00,206.64,3
ALCYR0255SETRH,30.00,95.94,0
ALSS0081,74.00,218.45,0
ALCYR0260SET,53.00,156.46,0
ALCYR0350RHSET,25.00,79.95,0
SET-193,37.00,118.33,0
ALCYR0190SSET,46.00,135.79,0
SET0099,75.00,221.40,3
ALCYR0544SETRH,29.00,92.74,0
SET-336,29.00,92.74,0
SET-337,23.00,73.55,3
ALCYR0524SETRH,25.00,79.95,3
ALCYR0547SET,51.00,150.55,0
ALCYR0189SSET,50.00,147.60,3
ALCYR0231RHSET,75.00,221.40,3
SET-304ERH,20.00,63.96,3
ALCYR0253SETRH,31.00,99.14,0
ALCYR0246SET,29.00,92.74,0
CL81SET,34.00,108.73,3
CL82SET,68.00,200.74,3
CL86SET,56.00,165.31,3
CL88SET,65.00,191.88,3
CL84SET,68.00,200.74,3
ALKC6MLB,9.00,34.32,3
ALKC9MLP,14.00,53.38,3
ALKC8MDR,12.00,45.76,3
ALKC8MY,12.00,45.76,0
ALKC8MLG,12.00,45.76,3
ALKC8MLT,12.00,45.76,0
ALKC5MLV,9.00,34.32,0
ALKC8MDV,12.00,45.76,0
ALKC8MG,12.00,45.76,3
ALKC8MBL,12.00,45.76,3
ALKC10MLAW,18.00,57.56,3
ALKC8MLB,12.00,45.76,3
ALKC6MDB,9.00,34.32,0
ALKC5MV,9.00,34.32,0
ALKC6MDT,9.00,34.32,3
ALKC9MP,14.00,53.38,3
ALKC9MBU,14.00,53.38,3
ALKC8MLP,12.00,45.76,0
ALKC6MLG,9.00,34.32,3
ALKC9MGO,14.00,53.38,3
ALKC9MLAW,14.00,53.38,3
ALS-945SET,45.00,132.84,0
ALS0311,51.00,150.55,0
ALS-944SET,69.00,203.69,0
ALS-933SET,65.00,191.88,0
ALS-946SET,70.00,206.64,0
ALS-950SET,59.00,174.17,0
CS-031S,34.00,108.73,0
ALS-954,63.00,185.98,0
ALS-947,36.00,115.13,0
ALS-948,45.00,132.84,0
ALS-939,36.00,115.13,0
ALS-951,29.00,92.74,0
ALS-940,43.00,126.94,0
ALS-941,32.00,102.34,0
ALS-952,52.00,153.50,0
ALS-942,29.00,92.74,0
ERG0847G8K,397.00,830.13,0
HGA0149G8K,397.00,830.13,3
HGA0005G8K,448.00,936.77,3
HGB0032G8K,338.00,706.76,0
ERG1398G8K,382.00,798.76,3
PVK0018,155.00,381.30,0
PL0541G14K+J,330.00,690.03,0
PL0541G14K+P,330.00,690.03,3
ALMJ0008,8.00,30.50,0
ALMJ0011,10.00,38.13,0
ALMJ0009,10.00,38.13,0
ALMJ0012,10.00,38.13,3
ALMJ0013,10.00,38.13,3
ALMJ0010,10.00,38.13,0
E-0570RH-1,41.00,121.03,0
MVSP-0176RH,33.00,105.53,3
PEARL-4MMR,15.00,57.20,3
HP007+M11MM,29.00,92.74,3
HP007+M11MMY,29.00,92.74,3
HE-1123RH,47.00,138.74,0
ME03756A,18.00,57.56,0
SE03840A,37.00,118.33,3
MVSP-0016PRR,28.00,89.54,3
MVSE-0016ERW,57.00,168.26,3
MVSP-0016PRW,37.00,118.33,3
MVSE-0401RS,32.00,102.34,3
LU051RED,15.00,57.20,0
ALSD0065KS+Y,28.00,89.54,0
CEL369BG14K,179.00,396.31,0
CEL046NRH,47.00,138.74,3
CEL045NRH,41.00,121.03,3
CEL045NY,36.00,115.13,0
501SP2113,17.00,54.37,3
501SP2406,16.00,61.01,3
501SP3404,18.00,57.56,3
501SP3715,12.00,45.76,3
501SP3711,16.00,61.01,3
501SP3902,17.00,54.37,3
502SP4103,38.00,121.52,3
502SP5209,34.00,108.73,3
502SP2615,25.00,79.95,3
502SP6407,14.00,53.38,3
502SP7206,12.00,45.76,3
503SP2307,31.00,99.14,3
503SP3408,37.00,118.33,3
503SP3311,41.00,121.03,3
503SP2906,29.00,92.74,3
503SP4314,37.00,118.33,3
503SP4215,30.00,95.94,3
503SP3516,29.00,92.74,3
503SP3420,30.00,95.94,3
503SP4518,38.00,121.52,3
503SE2706,29.00,92.74,0
503SE3008,41.00,121.03,3
503SE3216,35.00,111.93,3
503SE3220,26.00,83.15,3
503SE3714,31.00,99.14,3
503SE3918,37.00,118.33,3
502SE3903,25.00,79.95,3
502SE4007,17.00,54.37,0
502SE3815,29.00,92.74,3
501SE2506,17.00,54.37,3
501SE3104,24.00,76.75,3
501SE3613,16.00,61.01,3
501SE3002,24.00,76.75,3
501SE4715,17.00,54.37,3
501SE3711,18.00,57.56,3
501SE5518,14.00,53.38,0
501SE4715PRH,20.00,63.96,3
415E9456,28.00,89.54,3
ALCYR0155ERH,19.00,60.76,3
ALCYR0151ERH,19.00,60.76,3
503SE3411,28.00,89.54,3
502SE4009,29.00,92.74,3
ALCYR0560PRH,11.00,41.94,3
ALSER0034ZY,22.00,70.36,3
ALSER0034ZRH,23.00,73.55,3
ALSER0034ZG,23.00,73.55,3
MVSP-0401RW,33.00,105.53,3
ALCYR0554PRH,20.00,63.96,3
ALCYRZW0001RH,12.00,45.76,3
ALCYRZW0002RH,14.00,53.38,3
ALCYRZW0002Y,19.00,60.76,0
ALCYR0555PRH,12.00,45.76,3
AP2967-PRH,11.00,41.94,0
AC131179RH,20.00,63.96,3
AP824,31.00,99.14,3
ROS0017M19,39.00,124.72,0
ROS0018M19,53.00,156.46,0
ALDEM0025BL,35.00,111.93,3
ALC055BR,22.00,70.36,3
AN221BR,28.00,89.54,3
AH1688NY,43.00,126.94,3
AN1525-MRHY,48.00,141.70,0
LTN-0040BY,40.00,127.92,3
AN1194YG,34.00,108.73,3
AN462BY,26.00,83.15,3
AN462NY,34.00,108.73,3
AN717BY,34.00,108.73,3
AN709NY,34.00,108.73,3
AN710NR,40.00,127.92,0
AN813BY,29.00,92.74,3
AN813NY,33.00,105.53,3
AC130805BY,30.00,95.94,3
AC130838BR,31.00,99.14,0
ALCYR0058BRH,28.00,89.54,3
AC130838NY,43.00,126.94,3
AH1733NRH,41.00,121.03,3
AC130805NR,43.00,126.94,0
AC130805NY,42.00,123.98,3
ALSS0500N,26.00,83.15,3
ALSS0501NY,29.00,92.74,3
LU001,32.00,102.34,0
LU002,24.00,76.75,3
LU004,24.00,76.75,3
LU009,25.00,79.95,3
LU030BLACK,33.00,105.53,3
AH1688NR,43.00,126.94,3
ROS0104M45Z,118.00,319.31,0
ROS0115M65,261.00,577.85,0
ROS0104M45,217.00,480.44,3
ALDEM0125BY,21.00,67.16,3
ALSPIN001BRH,37.00,118.33,3
ALSPIN002BRH,46.00,135.79,0
ALSPIN003BY,41.00,121.03,0
ALSPIN004BY,34.00,108.73,3
ALSS0500B,23.00,73.55,3
ALSS0501BY,28.00,89.54,3
5780BZRH,20.00,63.96,0
CEL168NG14K,283.00,626.56,0
O-RING03LITTLERH,20.00,63.96,3
O-RING03LITTLEY,20.00,63.96,3
AH6030NRH,36.00,115.13,3
AH6024NRH,35.00,111.93,3
AH1691NRH,34.00,108.73,3
AH775NRH,43.00,126.94,3
AH4742NRH,42.00,123.98,3
AH7125RH,33.00,105.53,0
AH7125BRH+AM,33.00,105.53,0
AH7125BRH+AQ,33.00,105.53,0
AH7125BRH+P,33.00,105.53,0
AN4033BRH,34.00,108.73,0
AN4037BRH,37.00,118.33,0
AH7125BRH+G,33.00,105.53,0
AH4346BRH,26.00,83.15,0
AH2485BRH,33.00,105.53,0
AN1561BRH,29.00,92.74,3
AN742BRH,32.00,102.34,3
AH7127BRH,43.00,126.94,3
AH5571BRH,86.00,232.72,0
AH7123BRH+Y,50.00,147.60,3
AH868BRH,76.00,224.35,0
AC152556BRH,109.00,294.95,0
AH7122BRH+Y,37.00,118.33,3
AH5998BRH,48.00,141.70,3
AH5912BRH,28.00,89.54,0
AN6032BRH,29.00,92.74,0
AN6035BRH,26.00,83.15,0
AN6077BRH,32.00,102.34,3
AN2283BRH,25.00,79.95,3
AN1409BRH,47.00,138.74,3
AH7129BRH,44.00,129.89,3
AN3255BRH,32.00,102.34,3
AN1091BRH,26.00,83.15,0
AH6014BRH,30.00,95.94,0
AH3537BRH,40.00,127.92,0
AH4086BRH,29.00,92.74,0
AH6030BRH,30.00,95.94,0
AN5130BRH,26.00,83.15,0
AN5496BRH,25.00,79.95,0
AH6018BRH,29.00,92.74,0
AH3509BRH,34.00,108.73,0
AH6024BRH,24.00,76.75,0
AH7121BRH,21.00,67.16,3
AN2600BRH,29.00,92.74,3
AH4742BRH,32.00,102.34,0
AH4250BRH,24.00,76.75,3
AN5526BRH,31.00,99.14,3
AH4953BRH,23.00,73.55,0
AH2385BRH,33.00,105.53,3
AH3552BRH,26.00,83.15,3
AN5537BRH,23.00,73.55,0
MP05071ABR,31.00,99.14,3
AH5506BRH,83.00,224.60,3
AN2566BRH,25.00,79.95,3
AH775BRH,37.00,118.33,3
AH5908BRH,43.00,126.94,3
AN761BRH,32.00,102.34,3
AN5027BRH,35.00,111.93,0
AN5126BRH,34.00,108.73,0
AN5527BRH,31.00,99.14,0
ANN0019BRH,45.00,132.84,3
AH7124BRH+Y,32.00,102.34,3
AH3906BRH,40.00,127.92,0
AH7128NRH,44.00,129.89,0
AH3150BRH,54.00,159.41,0
AH3115BRH,32.00,102.34,3
AH3051BRH,40.00,127.92,3
AN2680BRH,25.00,79.95,3
AH4383BRH,46.00,135.79,3
AH1691BRH,24.00,76.75,3
AN3025BRH,31.00,99.14,0
AH3392BRH,35.00,111.93,0
AH2479BRH,50.00,147.60,3
AH3987BRH,47.00,138.74,3
AP5022RH+G,26.00,83.15,0
AP5023RH+G,22.00,70.36,3
AP5022RH+Y,22.00,70.36,3
AE22338RH,20.00,63.96,0
AE22337RH,20.00,63.96,3
AE20824KRH,20.00,63.96,3
AE22336KRH,21.00,67.16,0
AE20861KRH,22.00,70.36,0
AE20874KRH,20.00,63.96,3
AE20878KRH,14.00,53.38,3
AE20823KRH,21.00,67.16,3
AE14395RH-M,25.00,79.95,3
AE14395RH-K,22.00,70.36,3
AE14395RH-A,26.00,83.15,3
AH4659BRH,55.00,162.36,3
AH4777BRH,44.00,129.89,3
AH4647BRH,50.00,147.60,3
AH3172BRH,67.00,197.78,3
AH4769BRH,48.00,141.70,0
N04072NRH+1,28.00,89.54,0
N04072BR,17.00,54.37,0
AS4928,28.00,89.54,0
AE19125RH,23.00,73.55,0
AE19122RH,36.00,115.13,0
AE19115RH,24.00,76.75,0
AE19120RH,31.00,99.14,0
AE19110RH,22.00,70.36,0
AE19121RH,28.00,89.54,0
AE19114RH,26.00,83.15,0
AE19123RH,33.00,105.53,0
AE19136RH,25.00,79.95,0
AE19127RH,13.00,49.57,0
AE19082ERH,19.00,60.76,0
AE18971RH,25.00,79.95,3
AP13973,33.00,105.53,3
ME0173,29.00,92.74,3
PK79,21.00,67.16,3
PAP0501,22.00,70.36,3
AN6168-NYG,94.00,254.36,3
AN6169-BYG,56.00,165.31,3
AN6169-NYG,94.00,254.36,3
AN6171-BYG,51.00,150.55,3
AN6171-NYG,89.00,240.83,3
AN6173-NYG,108.00,292.25,3
AN6175-NYG,91.00,246.25,3
AN6176-BYG,66.00,194.83,3
AN6176-NYG,102.00,276.01,3
AN6179-NYG,97.00,262.48,3
AN6178-NYG,94.00,254.36,3
AN6168-BYG,57.00,168.26,0
AN6169-BRH,56.00,165.31,3
AN6171-BRH,51.00,150.55,3
AN6173-BRH,72.00,212.54,3
AN6173-BYG,72.00,212.54,3
AN6175-BYG,54.00,159.41,3
AN6176-BRH,65.00,191.88,3
AN6179-BYG,64.00,188.93,3
AN6178-BYG,58.00,171.22,0
AN6168-BRH,56.00,165.31,0
AN6168-NRH,91.00,246.25,3
AN6173-NRH,106.00,286.84,3
AN6175-BRH,55.00,162.36,3
AN6179-BRH,64.00,188.93,3
AN6179-NRH,96.00,259.78,3
AN6178-BRH,58.00,171.22,3
AN6169-NRH,90.00,243.54,3
AN6171-NRH,87.00,235.42,3
AN6175-NRH,88.00,238.13,3
AN6176-NRH,100.00,270.60,3
AN6178-NRH,91.00,246.25,3
KLY2077,26.00,83.15,3
KP0255AG,11.00,41.94,3
